VendaID,ProdutoID,ValorVenda,DataVenda,Localizacao,ClienteID,Nome,Idade,PreferenciaProduto
95,127,95.57,2024-08-12,Monteiro,556,Pedro Henrique Moreira,78,Roupas
95,127,95.57,2024-08-12,Monteiro,648,Jade Casa Grande,43,Roupas
95,127,95.57,2024-08-12,Monteiro,710,Pietro Costa,50,Eletrodomésticos
96,142,15.23,2023-10-15,Macedo do Sul,96,Sr. Isaque Oliveira,61,Livros
97,116,4.66,2024-01-17,Rezende Paulista,97,Thomas da Cruz,70,Jogos
98,174,26.32,2024-09-29,Santos de da Mata,98,Apollo Moreira,79,Eletrônicos
99,136,36.98,2024-08-07,Macedo de Mendonça,99,Daniela Costela,22,Eletrodomésticos
100,177,10.82,2024-06-08,Marques,100,Clarice Melo,57,Eletrodomésticos
100,177,10.82,2024-06-08,Marques,137,Isabelly Marques,79,Eletrônicos
100,177,10.82,2024-06-08,Marques,389,Davi Lucas Sampaio,38,Livros
100,177,10.82,2024-06-08,Marques,428,Davi Lucas Mendes,45,Roupas
100,177,10.82,2024-06-08,Marques,679,Sr. Luiz Otávio das Neves,20,Roupas
100,177,10.82,2024-06-08,Marques,747,Ravi Lucca Ramos,21,Livros
100,177,10.82,2024-06-08,Marques,822,Sophie Teixeira,74,Eletrônicos
101,124,4.1,2024-04-30,Castro do Oeste,101,Sr. Gael Alves,38,Jogos
102,155,26.03,2024-08-28,Pastor de Fernandes,102,Bento Alves,60,Jogos
103,102,2.72,2024-09-18,Aragão,103,Maria Helena Aparecida,49,Eletrônicos
103,102,2.72,2024-09-18,Aragão,345,Raul Lopes,36,Eletrônicos
103,102,2.72,2024-09-18,Aragão,520,Ryan das Neves,26,Livros
103,102,2.72,2024-09-18,Aragão,608,Maria Julia Leão,22,Eletrodomésticos
103,102,2.72,2024-09-18,Aragão,775,Sr. Ravi da Costa,79,Livros
103,102,2.72,2024-09-18,Aragão,978,Lorenzo Siqueira,80,Livros
104,126,93.28,2023-11-14,Câmara do Campo,104,Ayla Dias,78,Eletrônicos
105,192,67.01,2024-09-05,Pastor Grande,105,Nicolas Cardoso,37,Livros
106,173,1.83,2023-12-16,Vasconcelos,72,Kevin Silveira,30,Eletrônicos
106,173,1.83,2023-12-16,Vasconcelos,106,Gustavo Freitas,79,Eletrônicos
106,173,1.83,2023-12-16,Vasconcelos,393,Cauã Lima,80,Eletrônicos
106,173,1.83,2023-12-16,Vasconcelos,533,Sr. Davi Miguel Oliveira,24,Livros
106,173,1.83,2023-12-16,Vasconcelos,576,Mariana da Costa,48,Eletrodomésticos
107,152,77.9,2023-10-17,da Rocha da Praia,107,Maria Isis Sampaio,32,Eletrônicos
108,106,61.54,2024-05-15,Carvalho da Praia,108,Ian Fogaça,60,Eletrodomésticos
108,106,61.54,2024-05-15,Carvalho da Praia,625,Sra. Maria Flor da Rosa,21,Jogos
109,181,72.66,2024-08-29,Costela,39,Sr. Davi Lucas Barros,59,Eletrônicos
109,181,72.66,2024-08-29,Costela,57,Luiz Fernando Leão,19,Livros
109,181,72.66,2024-08-29,Costela,109,Lunna Vieira,18,Livros
109,181,72.66,2024-08-29,Costela,411,Helena Santos,52,Eletrônicos
109,181,72.66,2024-08-29,Costela,491,Dr. Luan Machado,74,Eletrônicos
110,141,39.47,2024-04-05,Rezende do Oeste,110,Ester Carvalho,76,Jogos
111,198,52.09,2024-08-27,Borges,111,Eduardo da Rocha,36,Eletrônicos
111,198,52.09,2024-08-27,Borges,128,Sophie Nogueira,40,Eletrodomésticos
111,198,52.09,2024-08-27,Borges,155,Srta. Olivia da Rocha,70,Roupas
111,198,52.09,2024-08-27,Borges,309,Sr. Bryan Pacheco,70,Livros
111,198,52.09,2024-08-27,Borges,406,Heitor Cardoso,66,Roupas
111,198,52.09,2024-08-27,Borges,451,Sr. Luigi da Mota,46,Eletrodomésticos
111,198,52.09,2024-08-27,Borges,530,Julia Freitas,37,Roupas
111,198,52.09,2024-08-27,Borges,945,João Guilherme Vasconcelos,60,Eletrônicos
112,154,31.65,2024-05-04,Almeida,61,Asafe da Mata,60,Eletrônicos
112,154,31.65,2024-05-04,Almeida,112,Heitor Pastor,33,Roupas
112,154,31.65,2024-05-04,Almeida,167,Leonardo da Mota,80,Eletrodomésticos
112,154,31.65,2024-05-04,Almeida,604,Luan Mendes,58,Roupas
112,154,31.65,2024-05-04,Almeida,620,Vinicius Pires,38,Eletrônicos
112,154,31.65,2024-05-04,Almeida,761,Ana Liz Câmara,44,Eletrodomésticos
112,154,31.65,2024-05-04,Almeida,901,Srta. Clara Marques,44,Eletrônicos
113,116,46.12,2024-04-24,da Costa,113,João Lucas Aparecida,55,Livros
113,116,46.12,2024-04-24,da Costa,486,Yasmin Vargas,61,Livros
113,116,46.12,2024-04-24,da Costa,746,Larissa Nascimento,36,Eletrônicos
113,116,46.12,2024-04-24,da Costa,772,Joaquim Nogueira,26,Eletrodomésticos
113,116,46.12,2024-04-24,da Costa,888,Thomas Guerra,76,Eletrônicos
114,190,9.49,2023-12-05,da Mota,80,Nicole Souza,18,Jogos
114,190,9.49,2023-12-05,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
114,190,9.49,2023-12-05,da Mota,174,Otto Barros,28,Jogos
114,190,9.49,2023-12-05,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
114,190,9.49,2023-12-05,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
114,190,9.49,2023-12-05,da Mota,488,Henry Montenegro,43,Eletrônicos
114,190,9.49,2023-12-05,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
114,190,9.49,2023-12-05,da Mota,546,Liam Pinto,62,Livros
114,190,9.49,2023-12-05,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
114,190,9.49,2023-12-05,da Mota,788,Ester da Paz,40,Roupas
114,190,9.49,2023-12-05,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
114,190,9.49,2023-12-05,da Mota,986,Daniel Moura,63,Eletrônicos
115,111,45.37,2024-07-01,Rezende do Campo,115,Agatha Macedo,34,Roupas
115,111,45.37,2024-07-01,Rezende do Campo,671,Cecilia Sales,32,Roupas
116,101,1.12,2023-11-09,Cavalcanti Alegre,116,Dr. Mateus Duarte,67,Eletrodomésticos
117,131,80.77,2024-07-04,Souza,21,Ester Barros,76,Eletrodomésticos
117,131,80.77,2024-07-04,Souza,62,Joana Fogaça,40,Livros
117,131,80.77,2024-07-04,Souza,117,Maria Julia Sampaio,56,Eletrodomésticos
117,131,80.77,2024-07-04,Souza,252,Manuela Cardoso,66,Roupas
117,131,80.77,2024-07-04,Souza,284,Ester Moraes,30,Eletrônicos
117,131,80.77,2024-07-04,Souza,599,Eloá Peixoto,54,Eletrônicos
117,131,80.77,2024-07-04,Souza,607,Rafael Campos,42,Eletrônicos
117,131,80.77,2024-07-04,Souza,632,Dante Santos,46,Eletrônicos
117,131,80.77,2024-07-04,Souza,662,Yan Andrade,31,Roupas
117,131,80.77,2024-07-04,Souza,927,Kaique Cirino,39,Roupas
117,131,80.77,2024-07-04,Souza,1000,Dra. Brenda Nogueira,19,Eletrodomésticos
118,100,46.12,2023-12-26,das Neves do Amparo,118,Ester Pastor,35,Livros
119,107,36.84,2024-09-14,Moraes da Serra,2,Felipe Mendonça,68,Jogos
119,107,36.84,2024-09-14,Moraes da Serra,119,Isaque Campos,45,Eletrodomésticos
120,167,39.05,2024-08-28,Peixoto,3,Davi Lucca Aparecida,31,Roupas
120,167,39.05,2024-08-28,Peixoto,37,Srta. Maria Eduarda da Cruz,55,Eletrodomésticos
120,167,39.05,2024-08-28,Peixoto,120,Rafaela Andrade,57,Eletrônicos
120,167,39.05,2024-08-28,Peixoto,482,Luan da Conceição,26,Jogos
120,167,39.05,2024-08-28,Peixoto,691,João Miguel Santos,21,Eletrodomésticos
120,167,39.05,2024-08-28,Peixoto,855,Daniela Araújo,23,Eletrônicos
121,197,87.43,2024-09-23,Casa Grande,121,Vicente Barros,18,Eletrodomésticos
121,197,87.43,2024-09-23,Casa Grande,202,Marcelo Azevedo,51,Jogos
121,197,87.43,2024-09-23,Casa Grande,464,Anthony das Neves,37,Livros
121,197,87.43,2024-09-23,Casa Grande,919,Sabrina Dias,35,Eletrodomésticos
121,197,87.43,2024-09-23,Casa Grande,962,Ana Laura Lima,60,Livros
122,166,38.43,2023-12-10,Machado,122,Srta. Maria Júlia Cardoso,67,Roupas
122,166,38.43,2023-12-10,Machado,571,Luan Correia,59,Eletrodomésticos
122,166,38.43,2023-12-10,Machado,996,Davi Miguel Freitas,51,Livros
123,141,32.93,2023-12-03,Siqueira,38,Sra. Ayla Souza,67,Eletrônicos
123,141,32.93,2023-12-03,Siqueira,123,Bruna Azevedo,75,Jogos
123,141,32.93,2023-12-03,Siqueira,199,Yago Araújo,47,Roupas
123,141,32.93,2023-12-03,Siqueira,353,Eduardo Martins,26,Eletrônicos
123,141,32.93,2023-12-03,Siqueira,838,Yan da Conceição,36,Eletrodomésticos
123,141,32.93,2023-12-03,Siqueira,977,Erick Fogaça,30,Livros
124,149,1.1,2024-09-02,Campos,124,Nathan Lopes,27,Jogos
124,149,1.1,2024-09-02,Campos,789,Juliana Vieira,39,Livros
124,149,1.1,2024-09-02,Campos,843,Léo Moreira,36,Eletrodomésticos
124,149,1.1,2024-09-02,Campos,957,Luigi Sá,45,Jogos
125,115,15.94,2024-08-11,Silva,125,Vinicius da Conceição,58,Jogos
125,115,15.94,2024-08-11,Silva,179,Maria Helena Abreu,66,Jogos
125,115,15.94,2024-08-11,Silva,456,Breno Câmara,75,Eletrodomésticos
125,115,15.94,2024-08-11,Silva,755,Maria Julia Rezende,30,Roupas
126,146,20.83,2024-03-11,Pimenta da Serra,126,Pedro Cassiano,32,Roupas
127,145,8.38,2024-03-26,da Conceição,36,Henry Aragão,23,Eletrônicos
127,145,8.38,2024-03-26,da Conceição,71,Vitor Hugo Ramos,75,Jogos
127,145,8.38,2024-03-26,da Conceição,127,Eduardo Aragão,31,Eletrônicos
127,145,8.38,2024-03-26,da Conceição,728,Sr. João Guilherme Câmara,45,Livros
128,184,50.53,2023-12-17,Borges,111,Eduardo da Rocha,36,Eletrônicos
128,184,50.53,2023-12-17,Borges,128,Sophie Nogueira,40,Eletrodomésticos
128,184,50.53,2023-12-17,Borges,155,Srta. Olivia da Rocha,70,Roupas
128,184,50.53,2023-12-17,Borges,309,Sr. Bryan Pacheco,70,Livros
128,184,50.53,2023-12-17,Borges,406,Heitor Cardoso,66,Roupas
128,184,50.53,2023-12-17,Borges,451,Sr. Luigi da Mota,46,Eletrodomésticos
128,184,50.53,2023-12-17,Borges,530,Julia Freitas,37,Roupas
128,184,50.53,2023-12-17,Borges,945,João Guilherme Vasconcelos,60,Eletrônicos
129,193,46.94,2024-05-23,Barros do Amparo,129,Ágatha Vasconcelos,64,Livros
130,122,19.82,2023-11-15,Pacheco de Minas,130,Isaque Costela,28,Eletrodomésticos
131,184,48.64,2023-12-19,Sousa,131,Ana Costela,58,Livros
131,184,48.64,2023-12-19,Sousa,255,Matteo Farias,67,Eletrônicos
131,184,48.64,2023-12-19,Sousa,682,Pedro Henrique Peixoto,23,Roupas
131,184,48.64,2023-12-19,Sousa,776,João Pedro Aragão,52,Jogos
131,184,48.64,2023-12-19,Sousa,782,Maria Sophia Leão,20,Eletrônicos
132,174,54.01,2023-12-23,Cirino Paulista,132,Renan Nogueira,41,Roupas
133,146,29.71,2024-09-21,da Mata,133,Alana Casa Grande,80,Livros
133,146,29.71,2024-09-21,da Mata,276,Melissa Silva,21,Roupas
133,146,29.71,2024-09-21,da Mata,342,Raul Gomes,80,Roupas
133,146,29.71,2024-09-21,da Mata,438,Amanda Ribeiro,27,Roupas
133,146,29.71,2024-09-21,da Mata,504,Vicente Garcia,20,Roupas
133,146,29.71,2024-09-21,da Mata,703,Felipe Gomes,56,Jogos
133,146,29.71,2024-09-21,da Mata,844,Fernando da Luz,38,Jogos
134,140,76.13,2024-07-19,Silveira,54,Luiz Miguel Casa Grande,58,Livros
134,140,76.13,2024-07-19,Silveira,134,Fernando Cunha,56,Eletrônicos
134,140,76.13,2024-07-19,Silveira,590,Carlos Eduardo Silveira,50,Livros
134,140,76.13,2024-07-19,Silveira,933,Ester Albuquerque,63,Livros
135,142,65.55,2024-03-15,Dias,135,Fernanda Santos,46,Roupas
135,142,65.55,2024-03-15,Dias,390,Alice Jesus,76,Eletrônicos
135,142,65.55,2024-03-15,Dias,478,Lavínia Guerra,26,Livros
135,142,65.55,2024-03-15,Dias,754,Caleb Marques,62,Livros
135,142,65.55,2024-03-15,Dias,824,Maitê Rezende,59,Eletrodomésticos
135,142,65.55,2024-03-15,Dias,895,Lucas Gabriel Nascimento,61,Jogos
135,142,65.55,2024-03-15,Dias,937,Marcelo Garcia,40,Jogos
136,130,0.09,2024-08-23,Fernandes das Pedras,136,Maria Luísa Sá,41,Livros
137,126,59.64,2024-04-18,Marques,100,Clarice Melo,57,Eletrodomésticos
137,126,59.64,2024-04-18,Marques,137,Isabelly Marques,79,Eletrônicos
137,126,59.64,2024-04-18,Marques,389,Davi Lucas Sampaio,38,Livros
137,126,59.64,2024-04-18,Marques,428,Davi Lucas Mendes,45,Roupas
137,126,59.64,2024-04-18,Marques,679,Sr. Luiz Otávio das Neves,20,Roupas
137,126,59.64,2024-04-18,Marques,747,Ravi Lucca Ramos,21,Livros
137,126,59.64,2024-04-18,Marques,822,Sophie Teixeira,74,Eletrônicos
138,167,47.97,2024-04-24,Vieira,40,Dr. José Miguel Santos,55,Livros
138,167,47.97,2024-04-24,Vieira,138,Elisa Silva,34,Livros
138,167,47.97,2024-04-24,Vieira,462,Murilo Sampaio,61,Roupas
138,167,47.97,2024-04-24,Vieira,513,Helena Fogaça,67,Eletrônicos
138,167,47.97,2024-04-24,Vieira,954,Davi Lucas Aparecida,61,Eletrodomésticos
139,174,73.66,2023-11-05,Rios de Caldeira,139,Yago Fogaça,61,Eletrodomésticos
140,109,70.43,2024-04-14,Leão,140,Vitor Ferreira,80,Eletrônicos
140,109,70.43,2024-04-14,Leão,188,Leonardo Macedo,50,Livros
140,109,70.43,2024-04-14,Leão,298,Henry Barbosa,77,Roupas
140,109,70.43,2024-04-14,Leão,429,Ana Julia Borges,51,Eletrodomésticos
140,109,70.43,2024-04-14,Leão,887,Sofia Cunha,63,Eletrodomésticos
141,102,96.95,2024-01-28,Guerra da Prata,141,Antony Machado,58,Eletrodomésticos
141,102,96.95,2024-01-28,Guerra da Prata,835,Maria Julia Castro,34,Livros
142,129,59.84,2024-04-07,Moura de Fonseca,142,Luiz Felipe Oliveira,47,Livros
143,179,85.9,2023-11-27,Vargas,143,Guilherme Sá,23,Eletrônicos
143,179,85.9,2023-11-27,Vargas,156,Mariane Pires,44,Eletrônicos
143,179,85.9,2023-11-27,Vargas,606,Laura Ribeiro,77,Eletrodomésticos
143,179,85.9,2023-11-27,Vargas,951,Heloisa Mendes,20,Livros
144,156,95.49,2024-05-01,Gonçalves dos Dourados,144,João Miguel Lima,52,Jogos
145,165,23.81,2024-03-09,Moreira,145,José Miguel Camargo,45,Eletrodomésticos
145,165,23.81,2024-03-09,Moreira,468,Maria Albuquerque,75,Eletrônicos
145,165,23.81,2024-03-09,Moreira,821,Ana Julia Freitas,28,Eletrodomésticos
146,163,31.77,2024-08-02,Mendes de Goiás,146,Alana Rocha,34,Jogos
147,197,39.77,2024-06-01,Montenegro do Oeste,147,Dr. Rael Mendonça,33,Roupas
148,167,75.64,2023-11-24,Cavalcanti,148,Cecília Castro,63,Jogos
148,167,75.64,2023-11-24,Cavalcanti,619,Cecília Martins,30,Eletrônicos
148,167,75.64,2023-11-24,Cavalcanti,644,Larissa Caldeira,56,Livros
148,167,75.64,2023-11-24,Cavalcanti,872,Maria Flor Camargo,25,Livros
149,188,3.76,2024-04-16,Fonseca do Campo,149,Catarina Vieira,38,Roupas
150,143,10.2,2024-01-04,Mendonça de Minas,150,Vitor da Cunha,54,Livros
151,150,53.76,2024-03-31,Cassiano,151,Milena Almeida,38,Eletrodomésticos
151,150,53.76,2024-03-31,Cassiano,180,Theodoro Castro,25,Eletrodomésticos
151,150,53.76,2024-03-31,Cassiano,194,Davi Lucca Abreu,72,Eletrodomésticos
151,150,53.76,2024-03-31,Cassiano,423,Laura Moraes,64,Roupas
151,150,53.76,2024-03-31,Cassiano,974,Ana Beatriz Melo,76,Eletrodomésticos
152,154,14.76,2024-06-22,Costa,152,Bernardo Vieira,44,Eletrônicos
152,154,14.76,2024-06-22,Costa,447,Beatriz Castro,37,Livros
152,154,14.76,2024-06-22,Costa,629,Francisco Oliveira,56,Jogos
152,154,14.76,2024-06-22,Costa,663,Gabriela da Conceição,64,Eletrodomésticos
152,154,14.76,2024-06-22,Costa,672,Olivia Melo,67,Eletrodomésticos
153,110,38.42,2024-04-06,da Rocha das Flores,153,Maria Isis da Conceição,30,Jogos
154,137,53.29,2024-08-05,Teixeira,154,Gustavo Camargo,80,Jogos
154,137,53.29,2024-08-05,Teixeira,275,Alice Montenegro,70,Roupas
154,137,53.29,2024-08-05,Teixeira,418,Renan Jesus,31,Livros
154,137,53.29,2024-08-05,Teixeira,568,Henrique Oliveira,64,Eletrodomésticos
154,137,53.29,2024-08-05,Teixeira,667,Lorenzo Cardoso,18,Jogos
154,137,53.29,2024-08-05,Teixeira,845,Esther Silveira,31,Eletrônicos
154,137,53.29,2024-08-05,Teixeira,929,Nicolas Araújo,31,Eletrônicos
155,132,8.43,2024-07-21,Borges,111,Eduardo da Rocha,36,Eletrônicos
155,132,8.43,2024-07-21,Borges,128,Sophie Nogueira,40,Eletrodomésticos
155,132,8.43,2024-07-21,Borges,155,Srta. Olivia da Rocha,70,Roupas
155,132,8.43,2024-07-21,Borges,309,Sr. Bryan Pacheco,70,Livros
155,132,8.43,2024-07-21,Borges,406,Heitor Cardoso,66,Roupas
155,132,8.43,2024-07-21,Borges,451,Sr. Luigi da Mota,46,Eletrodomésticos
155,132,8.43,2024-07-21,Borges,530,Julia Freitas,37,Roupas
155,132,8.43,2024-07-21,Borges,945,João Guilherme Vasconcelos,60,Eletrônicos
156,181,10.93,2023-12-14,Vargas,143,Guilherme Sá,23,Eletrônicos
156,181,10.93,2023-12-14,Vargas,156,Mariane Pires,44,Eletrônicos
156,181,10.93,2023-12-14,Vargas,606,Laura Ribeiro,77,Eletrodomésticos
156,181,10.93,2023-12-14,Vargas,951,Heloisa Mendes,20,Livros
157,137,3.2,2024-03-16,da Conceição do Norte,157,Maria Julia Mendonça,42,Roupas
158,169,60.12,2024-03-19,Costa da Serra,158,Sr. Ravy Cardoso,70,Jogos
159,113,71.09,2023-10-27,Martins,159,Arthur Gabriel Castro,28,Eletrônicos
159,113,71.09,2023-10-27,Martins,278,Fernanda Borges,49,Eletrodomésticos
159,113,71.09,2023-10-27,Martins,337,Sra. Sarah Nogueira,42,Jogos
159,113,71.09,2023-10-27,Martins,433,Alícia Freitas,42,Jogos
159,113,71.09,2023-10-27,Martins,537,Leonardo Castro,71,Livros
159,113,71.09,2023-10-27,Martins,623,Alícia Pereira,61,Jogos
159,113,71.09,2023-10-27,Martins,756,Luiz Henrique Borges,60,Eletrônicos
159,113,71.09,2023-10-27,Martins,853,Manuela Lopes,18,Livros
159,113,71.09,2023-10-27,Martins,934,Elisa Cavalcanti,79,Roupas
160,127,49.27,2024-08-30,Lopes,160,Isaac Carvalho,41,Eletrônicos
160,127,49.27,2024-08-30,Lopes,417,Catarina Azevedo,24,Jogos
160,127,49.27,2024-08-30,Lopes,475,Matheus Moraes,47,Roupas
160,127,49.27,2024-08-30,Lopes,503,Rafael Pimenta,77,Jogos
160,127,49.27,2024-08-30,Lopes,810,Samuel Moura,44,Roupas
161,185,84.84,2023-10-20,Albuquerque do Amparo,161,Olívia Leão,67,Eletrônicos
162,192,86.48,2024-03-10,Farias,12,Rodrigo Fonseca,41,Roupas
162,192,86.48,2024-03-10,Farias,162,Nicole Moura,49,Jogos
162,192,86.48,2024-03-10,Farias,321,Sra. Cecília Borges,35,Roupas
162,192,86.48,2024-03-10,Farias,357,Gabriel Freitas,32,Eletrodomésticos
162,192,86.48,2024-03-10,Farias,382,Maria Laura Lopes,71,Eletrodomésticos
162,192,86.48,2024-03-10,Farias,645,Maria Flor da Rosa,67,Eletrônicos
162,192,86.48,2024-03-10,Farias,743,Sr. Guilherme Lopes,60,Roupas
163,150,35.27,2024-08-14,Nogueira,91,Srta. Ana Luiza Lopes,70,Eletrônicos
163,150,35.27,2024-08-14,Nogueira,163,Ágatha da Mota,46,Livros
163,150,35.27,2024-08-14,Nogueira,215,Anna Liz Barros,43,Eletrodomésticos
163,150,35.27,2024-08-14,Nogueira,244,Bruna Ferreira,58,Jogos
163,150,35.27,2024-08-14,Nogueira,361,Zoe Aparecida,47,Eletrodomésticos
163,150,35.27,2024-08-14,Nogueira,374,Liam Sampaio,47,Livros
163,150,35.27,2024-08-14,Nogueira,401,Dr. Gustavo Henrique Araújo,80,Eletrodomésticos
163,150,35.27,2024-08-14,Nogueira,505,Enzo Gabriel Camargo,29,Eletrônicos
163,150,35.27,2024-08-14,Nogueira,684,Brayan Teixeira,73,Jogos
164,135,45.1,2024-04-20,Rocha,94,Daniela Peixoto,29,Jogos
164,135,45.1,2024-04-20,Rocha,164,Srta. Maria Cecília Rezende,72,Livros
164,135,45.1,2024-04-20,Rocha,173,Breno Sousa,68,Eletrodomésticos
164,135,45.1,2024-04-20,Rocha,830,Carlos Eduardo Campos,37,Eletrônicos
165,183,59.4,2023-10-28,Moraes,165,Raul Fernandes,34,Roupas
165,183,59.4,2023-10-28,Moraes,426,Dante Viana,35,Eletrônicos
166,160,89.78,2024-04-23,Sousa do Sul,82,Yan Cunha,52,Jogos
166,160,89.78,2024-04-23,Sousa do Sul,166,Ana Júlia Câmara,64,Livros
167,135,40.48,2024-07-19,Almeida,61,Asafe da Mata,60,Eletrônicos
167,135,40.48,2024-07-19,Almeida,112,Heitor Pastor,33,Roupas
167,135,40.48,2024-07-19,Almeida,167,Leonardo da Mota,80,Eletrodomésticos
167,135,40.48,2024-07-19,Almeida,604,Luan Mendes,58,Roupas
167,135,40.48,2024-07-19,Almeida,620,Vinicius Pires,38,Eletrônicos
167,135,40.48,2024-07-19,Almeida,761,Ana Liz Câmara,44,Eletrodomésticos
167,135,40.48,2024-07-19,Almeida,901,Srta. Clara Marques,44,Eletrônicos
168,200,40.55,2024-04-26,Novaes de Goiás,168,Gustavo Nascimento,47,Eletrodomésticos
169,155,91.04,2024-09-07,Correia da Serra,169,Hadassa Costela,43,Jogos
169,155,91.04,2024-09-07,Correia da Serra,930,Luiz Henrique Borges,48,Eletrodomésticos
170,173,50.12,2024-09-11,Novaes,170,Emanuelly Cunha,41,Eletrônicos
170,173,50.12,2024-09-11,Novaes,338,Josué Camargo,33,Livros
170,173,50.12,2024-09-11,Novaes,396,Dra. Agatha da Cunha,58,Livros
170,173,50.12,2024-09-11,Novaes,404,Dra. Juliana Aragão,80,Jogos
170,173,50.12,2024-09-11,Novaes,714,Dante Andrade,54,Livros
170,173,50.12,2024-09-11,Novaes,808,Mariana Novaes,54,Jogos
171,146,46.0,2024-06-23,Azevedo Alegre,67,Dr. Luiz Otávio Sá,25,Eletrônicos
171,146,46.0,2024-06-23,Azevedo Alegre,171,Ana Beatriz Albuquerque,47,Roupas
172,156,89.35,2024-06-09,Correia,60,Natália Jesus,36,Eletrodomésticos
172,156,89.35,2024-06-09,Correia,172,Antonella Farias,34,Jogos
172,156,89.35,2024-06-09,Correia,333,Manuela das Neves,36,Eletrônicos
172,156,89.35,2024-06-09,Correia,409,Evelyn Araújo,30,Jogos
172,156,89.35,2024-06-09,Correia,900,Enzo Gonçalves,51,Livros
173,156,15.74,2024-08-17,Rocha,94,Daniela Peixoto,29,Jogos
173,156,15.74,2024-08-17,Rocha,164,Srta. Maria Cecília Rezende,72,Livros
173,156,15.74,2024-08-17,Rocha,173,Breno Sousa,68,Eletrodomésticos
173,156,15.74,2024-08-17,Rocha,830,Carlos Eduardo Campos,37,Eletrônicos
174,125,79.67,2023-12-23,da Mota,80,Nicole Souza,18,Jogos
174,125,79.67,2023-12-23,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
174,125,79.67,2023-12-23,da Mota,174,Otto Barros,28,Jogos
174,125,79.67,2023-12-23,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
174,125,79.67,2023-12-23,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
174,125,79.67,2023-12-23,da Mota,488,Henry Montenegro,43,Eletrônicos
174,125,79.67,2023-12-23,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
174,125,79.67,2023-12-23,da Mota,546,Liam Pinto,62,Livros
174,125,79.67,2023-12-23,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
174,125,79.67,2023-12-23,da Mota,788,Ester da Paz,40,Roupas
174,125,79.67,2023-12-23,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
174,125,79.67,2023-12-23,da Mota,986,Daniel Moura,63,Eletrônicos
175,143,87.71,2023-11-17,Nunes da Praia,175,Kaique Castro,39,Livros
176,113,76.68,2024-04-11,Alves da Praia,176,Benjamim Pimenta,64,Roupas
177,124,0.89,2023-12-28,Azevedo,177,Thiago Nascimento,77,Livros
177,124,0.89,2023-12-28,Azevedo,222,Bárbara Pinto,30,Eletrônicos
177,124,0.89,2023-12-28,Azevedo,231,Cecília Moura,23,Eletrônicos
177,124,0.89,2023-12-28,Azevedo,375,Rafael Correia,50,Livros
177,124,0.89,2023-12-28,Azevedo,440,Srta. Maria Alice da Cruz,70,Eletrodomésticos
177,124,0.89,2023-12-28,Azevedo,628,Léo Dias,43,Roupas
177,124,0.89,2023-12-28,Azevedo,657,Ravi da Rocha,34,Eletrônicos
177,124,0.89,2023-12-28,Azevedo,829,Srta. Ester Pereira,79,Roupas
178,104,43.74,2024-09-06,das Neves,178,Oliver Ferreira,61,Eletrodomésticos
178,104,43.74,2024-09-06,das Neves,624,Benicio Castro,27,Livros
178,104,43.74,2024-09-06,das Neves,926,Marcos Vinicius Novais,72,Eletrodomésticos
179,192,57.83,2024-04-12,Silva,125,Vinicius da Conceição,58,Jogos
179,192,57.83,2024-04-12,Silva,179,Maria Helena Abreu,66,Jogos
179,192,57.83,2024-04-12,Silva,456,Breno Câmara,75,Eletrodomésticos
179,192,57.83,2024-04-12,Silva,755,Maria Julia Rezende,30,Roupas
180,124,93.32,2024-07-26,Cassiano,151,Milena Almeida,38,Eletrodomésticos
180,124,93.32,2024-07-26,Cassiano,180,Theodoro Castro,25,Eletrodomésticos
180,124,93.32,2024-07-26,Cassiano,194,Davi Lucca Abreu,72,Eletrodomésticos
180,124,93.32,2024-07-26,Cassiano,423,Laura Moraes,64,Roupas
180,124,93.32,2024-07-26,Cassiano,974,Ana Beatriz Melo,76,Eletrodomésticos
181,187,33.02,2024-06-21,Brito Grande,181,Ana Júlia Cavalcante,74,Eletrônicos
181,187,33.02,2024-06-21,Brito Grande,720,Srta. Maria Eduarda Rocha,57,Eletrônicos
182,168,39.96,2024-02-06,Sá Grande,182,Brayan Vasconcelos,45,Livros
183,143,58.49,2023-12-06,da Rocha dos Dourados,183,Dom Azevedo,77,Eletrodomésticos
184,129,47.97,2024-06-30,Moura da Mata,184,Sr. Luiz Miguel Rezende,39,Eletrodomésticos
185,170,52.76,2024-02-20,Cavalcante,185,Lucas Montenegro,63,Eletrodomésticos
